epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,528.96,2.22143,1.47859,1.11241,0.60134,0.76186,0.59839,0.1971,2.27194,1.40133,1.11202,0.0010793,0.0010793,0.0010793
188,531.928,2.20488,1.44107,1.11441,0.60134,0.76186,0.59839,0.1971,2.27194,1.40133,1.11202,0.00107435,0.00107435,0.00107435
189,534.819,2.20575,1.31315,1.12599,0.60134,0.76186,0.59839,0.1971,2.27194,1.40133,1.11202,0.0010694,0.0010694,0.0010694
190,537.658,2.18767,1.30742,1.09942,0.60134,0.76186,0.59839,0.1971,2.27194,1.40133,1.11202,0.00106445,0.00106445,0.00106445
191,540.691,2.3466,1.47881,1.14132,0.60134,0.76186,0.59839,0.1971,2.27194,1.40133,1.11202,0.0010595,0.0010595,0.0010595
192,543.395,2.42506,1.44243,1.15494,0.60134,0.76186,0.59839,0.1971,2.27194,1.40133,1.11202,0.00105455,0.00105455,0.00105455
193,546.161,2.19455,1.3876,1.10092,0.60134,0.76186,0.59839,0.1971,2.27194,1.40133,1.11202,0.0010496,0.0010496,0.0010496
194,549.159,2.28412,1.31238,1.08917,0.60134,0.76186,0.59839,0.1971,2.27194,1.40133,1.11202,0.00104465,0.00104465,0.00104465
195,551.95,2.33754,1.48149,1.07222,0.61904,0.77456,0.60402,0.21498,2.26916,1.35768,1.10784,0.0010397,0.0010397,0.0010397
196,554.601,2.17093,1.3057,1.1177,0.61904,0.77456,0.60402,0.21498,2.26916,1.35768,1.10784,0.00103475,0.00103475,0.00103475
197,557.474,2.32077,1.41041,1.15849,0.61904,0.77456,0.60402,0.21498,2.26916,1.35768,1.10784,0.0010298,0.0010298,0.0010298
198,560.53,2.34141,1.3259,1.09487,0.61904,0.77456,0.60402,0.21498,2.26916,1.35768,1.10784,0.00102485,0.00102485,0.00102485
199,563.294,2.3196,1.21851,1.06262,0.61904,0.77456,0.60402,0.21498,2.26916,1.35768,1.10784,0.0010199,0.0010199,0.0010199
200,565.994,2.36081,1.50558,1.19533,0.61904,0.77456,0.60402,0.21498,2.26916,1.35768,1.10784,0.00101495,0.00101495,0.00101495
201,568.715,2.22554,1.42218,1.14288,0.61904,0.77456,0.60402,0.21498,2.26916,1.35768,1.10784,0.00101,0.00101,0.00101
202,571.941,2.20298,1.30741,1.07585,0.61904,0.77456,0.60402,0.21498,2.26916,1.35768,1.10784,0.00100505,0.00100505,0.00100505
203,574.873,2.23211,1.28294,1.13127,0.63256,0.76065,0.59315,0.21201,2.25769,1.35858,1.10872,0.0010001,0.0010001,0.0010001
204,577.939,2.27871,1.2749,1.09538,0.63256,0.76065,0.59315,0.21201,2.25769,1.35858,1.10872,0.00099515,0.00099515,0.00099515
205,580.452,2.34106,1.7386,1.18272,0.63256,0.76065,0.59315,0.21201,2.25769,1.35858,1.10872,0.0009902,0.0009902,0.0009902
206,583.444,2.19032,1.33779,1.12956,0.63256,0.76065,0.59315,0.21201,2.25769,1.35858,1.10872,0.00098525,0.00098525,0.00098525
207,586.445,2.25282,1.32918,1.10999,0.63256,0.76065,0.59315,0.21201,2.25769,1.35858,1.10872,0.0009803,0.0009803,0.0009803
208,589.414,2.3896,1.33817,1.09126,0.63256,0.76065,0.59315,0.21201,2.25769,1.35858,1.10872,0.00097535,0.00097535,0.00097535
209,592.378,2.32481,1.46712,1.1468,0.63256,0.76065,0.59315,0.21201,2.25769,1.35858,1.10872,0.0009704,0.0009704,0.0009704
210,595.079,2.24269,1.33538,1.09321,0.63256,0.76065,0.59315,0.21201,2.25769,1.35858,1.10872,0.00096545,0.00096545,0.00096545
211,597.87,2.22392,1.33535,1.11567,0.61357,0.76673,0.60115,0.22484,2.18688,1.33647,1.08901,0.0009605,0.0009605,0.0009605
212,601.024,2.34773,1.30101,1.0561,0.61357,0.76673,0.60115,0.22484,2.18688,1.33647,1.08901,0.00095555,0.00095555,0.00095555
213,603.957,2.25546,1.32724,1.09123,0.61357,0.76673,0.60115,0.22484,2.18688,1.33647,1.08901,0.0009506,0.0009506,0.0009506
214,606.767,2.29344,1.32423,1.13827,0.61357,0.76673,0.60115,0.22484,2.18688,1.33647,1.08901,0.00094565,0.00094565,0.00094565
215,609.936,2.12404,1.24297,1.07228,0.61357,0.76673,0.60115,0.22484,2.18688,1.33647,1.08901,0.0009407,0.0009407,0.0009407
216,612.771,2.1738,1.3661,1.11296,0.61357,0.76673,0.60115,0.22484,2.18688,1.33647,1.08901,0.00093575,0.00093575,0.00093575
217,615.854,2.25423,1.29499,1.05721,0.61357,0.76673,0.60115,0.22484,2.18688,1.33647,1.08901,0.0009308,0.0009308,0.0009308
218,618.883,2.27555,1.2929,1.05356,0.61357,0.76673,0.60115,0.22484,2.18688,1.33647,1.08901,0.00092585,0.00092585,0.00092585
219,621.71,2.24682,1.36649,1.14342,0.62872,0.76596,0.62097,0.22549,2.17277,1.33913,1.08333,0.0009209,0.0009209,0.0009209
220,624.922,2.38038,1.47165,1.13911,0.62872,0.76596,0.62097,0.22549,2.17277,1.33913,1.08333,0.00091595,0.00091595,0.00091595
221,627.63,2.04618,1.29366,1.07384,0.62872,0.76596,0.62097,0.22549,2.17277,1.33913,1.08333,0.000911,0.000911,0.000911
222,630.955,2.16532,1.29591,1.10173,0.62872,0.76596,0.62097,0.22549,2.17277,1.33913,1.08333,0.00090605,0.00090605,0.00090605
223,633.933,2.23078,1.36333,1.15044,0.62872,0.76596,0.62097,0.22549,2.17277,1.33913,1.08333,0.0009011,0.0009011,0.0009011
224,637.011,2.15825,1.3729,1.12413,0.62872,0.76596,0.62097,0.22549,2.17277,1.33913,1.08333,0.00089615,0.00089615,0.00089615
225,639.903,2.18257,1.35079,1.14227,0.62872,0.76596,0.62097,0.22549,2.17277,1.33913,1.08333,0.0008912,0.0008912,0.0008912
226,642.997,2.30804,1.40967,1.10098,0.62872,0.76596,0.62097,0.22549,2.17277,1.33913,1.08333,0.00088625,0.00088625,0.00088625
227,646.206,2.49204,1.39274,1.06975,0.6439,0.77389,0.61724,0.218,2.17144,1.34445,1.08362,0.0008813,0.0008813,0.0008813
228,649.114,2.17472,1.28414,1.06315,0.6439,0.77389,0.61724,0.218,2.17144,1.34445,1.08362,0.00087635,0.00087635,0.00087635
229,652.289,2.10933,1.18668,1.02475,0.6439,0.77389,0.61724,0.218,2.17144,1.34445,1.08362,0.0008714,0.0008714,0.0008714
230,655.359,2.26853,1.34955,1.10278,0.6439,0.77389,0.61724,0.218,2.17144,1.34445,1.08362,0.00086645,0.00086645,0.00086645
231,658.05,2.27131,1.39839,1.12061,0.6439,0.77389,0.61724,0.218,2.17144,1.34445,1.08362,0.0008615,0.0008615,0.0008615
232,661.119,2.21392,1.33539,1.06443,0.6439,0.77389,0.61724,0.218,2.17144,1.34445,1.08362,0.00085655,0.00085655,0.00085655
233,663.686,2.26787,1.43099,1.15501,0.6439,0.77389,0.61724,0.218,2.17144,1.34445,1.08362,0.0008516,0.0008516,0.0008516
234,666.464,2.40356,1.35694,1.12922,0.6439,0.77389,0.61724,0.218,2.17144,1.34445,1.08362,0.00084665,0.00084665,0.00084665
235,669.468,2.23792,1.35942,1.0626,0.60632,0.74848,0.57575,0.20583,2.18016,1.34659,1.08847,0.0008417,0.0008417,0.0008417
236,672.516,2.34048,1.48392,1.13407,0.60632,0.74848,0.57575,0.20583,2.18016,1.34659,1.08847,0.00083675,0.00083675,0.00083675
237,675.287,2.1808,1.29806,1.12867,0.60632,0.74848,0.57575,0.20583,2.18016,1.34659,1.08847,0.0008318,0.0008318,0.0008318
238,678.237,2.29447,1.38001,1.11093,0.60632,0.74848,0.57575,0.20583,2.18016,1.34659,1.08847,0.00082685,0.00082685,0.00082685
239,681.382,2.30072,1.26518,1.07063,0.60632,0.74848,0.57575,0.20583,2.18016,1.34659,1.08847,0.0008219,0.0008219,0.0008219
240,684.363,2.18838,1.32557,1.06221,0.60632,0.74848,0.57575,0.20583,2.18016,1.34659,1.08847,0.00081695,0.00081695,0.00081695
241,687.276,2.25077,1.42051,1.12257,0.60632,0.74848,0.57575,0.20583,2.18016,1.34659,1.08847,0.000812,0.000812,0.000812
242,689.95,2.07955,1.26638,1.07596,0.60632,0.74848,0.57575,0.20583,2.18016,1.34659,1.08847,0.00080705,0.00080705,0.00080705
243,693.153,2.26787,1.32165,1.0701,0.60965,0.77282,0.59714,0.21569,2.18126,1.33233,1.08458,0.0008021,0.0008021,0.0008021
244,695.943,2.30833,1.30653,1.10288,0.60965,0.77282,0.59714,0.21569,2.18126,1.33233,1.08458,0.00079715,0.00079715,0.00079715
245,698.527,2.21717,1.35581,1.17617,0.60965,0.77282,0.59714,0.21569,2.18126,1.33233,1.08458,0.0007922,0.0007922,0.0007922
246,701.634,2.19676,1.50864,1.11987,0.60965,0.77282,0.59714,0.21569,2.18126,1.33233,1.08458,0.00078725,0.00078725,0.00078725
247,704.442,2.16393,1.3375,1.07339,0.60965,0.77282,0.59714,0.21569,2.18126,1.33233,1.08458,0.0007823,0.0007823,0.0007823
248,707.088,2.22605,1.60906,1.14334,0.60965,0.77282,0.59714,0.21569,2.18126,1.33233,1.08458,0.00077735,0.00077735,0.00077735
249,710.119,2.24476,1.24159,1.06581,0.60965,0.77282,0.59714,0.21569,2.18126,1.33233,1.08458,0.0007724,0.0007724,0.0007724
250,713.259,2.22389,1.37842,1.10284,0.60965,0.77282,0.59714,0.21569,2.18126,1.33233,1.08458,0.00076745,0.00076745,0.00076745
251,716.138,2.2603,1.44708,1.18555,0.61921,0.78499,0.60559,0.22535,2.13848,1.31576,1.078,0.0007625,0.0007625,0.0007625
252,718.752,2.07897,1.20156,1.06747,0.61921,0.78499,0.60559,0.22535,2.13848,1.31576,1.078,0.00075755,0.00075755,0.00075755
253,721.445,2.19519,1.37011,1.10014,0.61921,0.78499,0.60559,0.22535,2.13848,1.31576,1.078,0.0007526,0.0007526,0.0007526
254,724.476,2.20278,1.29844,1.11348,0.61921,0.78499,0.60559,0.22535,2.13848,1.31576,1.078,0.00074765,0.00074765,0.00074765
255,727.116,2.13794,1.51721,1.10889,0.61921,0.78499,0.60559,0.22535,2.13848,1.31576,1.078,0.0007427,0.0007427,0.0007427
256,729.985,2.20571,1.27354,1.08491,0.61921,0.78499,0.60559,0.22535,2.13848,1.31576,1.078,0.00073775,0.00073775,0.00073775
257,733.163,2.14239,1.32019,1.08022,0.61921,0.78499,0.60559,0.22535,2.13848,1.31576,1.078,0.0007328,0.0007328,0.0007328
258,736.017,2.16944,1.3332,1.14298,0.61921,0.78499,0.60559,0.22535,2.13848,1.31576,1.078,0.00072785,0.00072785,0.00072785
259,739.114,2.24798,1.31441,1.0597,0.6254,0.79242,0.61051,0.21191,2.17187,1.30945,1.09823,0.0007229,0.0007229,0.0007229
260,741.877,2.21669,1.27422,1.07806,0.6254,0.79242,0.61051,0.21191,2.17187,1.30945,1.09823,0.00071795,0.00071795,0.00071795
261,745.032,2.19539,1.36576,1.10471,0.6254,0.79242,0.61051,0.21191,2.17187,1.30945,1.09823,0.000713,0.000713,0.000713
262,747.7,2.17314,1.43758,1.11579,0.6254,0.79242,0.61051,0.21191,2.17187,1.30945,1.09823,0.00070805,0.00070805,0.00070805
263,750.285,2.09148,1.22299,1.0964,0.6254,0.79242,0.61051,0.21191,2.17187,1.30945,1.09823,0.0007031,0.0007031,0.0007031
264,753.169,2.24037,1.36652,1.08671,0.6254,0.79242,0.61051,0.21191,2.17187,1.30945,1.09823,0.00069815,0.00069815,0.00069815
265,755.712,2.21253,1.41401,1.17569,0.6254,0.79242,0.61051,0.21191,2.17187,1.30945,1.09823,0.0006932,0.0006932,0.0006932
266,758.393,2.18244,1.37809,1.12408,0.6254,0.79242,0.61051,0.21191,2.17187,1.30945,1.09823,0.00068825,0.00068825,0.00068825
267,762.009,2.21087,1.23708,1.09528,0.62935,0.8073,0.61636,0.21777,2.17416,1.31118,1.09754,0.0006833,0.0006833,0.0006833
268,764.965,2.16728,1.33558,1.13394,0.62935,0.8073,0.61636,0.21777,2.17416,1.31118,1.09754,0.00067835,0.00067835,0.00067835
269,768.076,2.18578,1.37084,1.14545,0.62935,0.8073,0.61636,0.21777,2.17416,1.31118,1.09754,0.0006734,0.0006734,0.0006734
270,771.136,2.3071,1.29996,1.09633,0.62935,0.8073,0.61636,0.21777,2.17416,1.31118,1.09754,0.00066845,0.00066845,0.00066845
271,774.174,2.31531,1.24999,1.10298,0.62935,0.8073,0.61636,0.21777,2.17416,1.31118,1.09754,0.0006635,0.0006635,0.0006635
272,776.729,2.18277,1.37003,1.11851,0.62935,0.8073,0.61636,0.21777,2.17416,1.31118,1.09754,0.00065855,0.00065855,0.00065855
273,779.59,2.38777,1.32554,1.10659,0.62935,0.8073,0.61636,0.21777,2.17416,1.31118,1.09754,0.0006536,0.0006536,0.0006536
274,782.136,2.05997,1.38186,1.14333,0.62935,0.8073,0.61636,0.21777,2.17416,1.31118,1.09754,0.00064865,0.00064865,0.00064865
275,784.782,2.22277,1.4482,1.14235,0.63697,0.81744,0.6355,0.23529,2.13672,1.31393,1.08054,0.0006437,0.0006437,0.0006437
276,787.57,2.12646,1.26841,1.06348,0.63697,0.81744,0.6355,0.23529,2.13672,1.31393,1.08054,0.00063875,0.00063875,0.00063875
277,790.548,2.14917,1.24363,1.0811,0.63697,0.81744,0.6355,0.23529,2.13672,1.31393,1.08054,0.0006338,0.0006338,0.0006338
278,793.584,2.35845,1.53443,1.16198,0.63697,0.81744,0.6355,0.23529,2.13672,1.31393,1.08054,0.00062885,0.00062885,0.00062885
279,796.445,2.1853,1.37909,1.12522,0.63697,0.81744,0.6355,0.23529,2.13672,1.31393,1.08054,0.0006239,0.0006239,0.0006239
280,799.459,2.14034,1.25263,1.10181,0.63697,0.81744,0.6355,0.23529,2.13672,1.31393,1.08054,0.00061895,0.00061895,0.00061895
281,802.114,2.23344,1.40552,1.14712,0.63697,0.81744,0.6355,0.23529,2.13672,1.31393,1.08054,0.000614,0.000614,0.000614
282,804.878,2.1584,1.26935,1.11619,0.63697,0.81744,0.6355,0.23529,2.13672,1.31393,1.08054,0.00060905,0.00060905,0.00060905
283,807.927,2.41632,1.3541,1.03754,0.63028,0.79878,0.62344,0.23977,2.13313,1.33101,1.07077,0.0006041,0.0006041,0.0006041
284,810.628,2.17746,1.22249,1.06524,0.63028,0.79878,0.62344,0.23977,2.13313,1.33101,1.07077,0.00059915,0.00059915,0.00059915
285,813.537,2.31941,1.37582,1.08672,0.63028,0.79878,0.62344,0.23977,2.13313,1.33101,1.07077,0.0005942,0.0005942,0.0005942
286,816.434,2.19309,1.2901,1.08578,0.63028,0.79878,0.62344,0.23977,2.13313,1.33101,1.07077,0.00058925,0.00058925,0.00058925
287,818.968,2.08544,1.29755,1.06867,0.63028,0.79878,0.62344,0.23977,2.13313,1.33101,1.07077,0.0005843,0.0005843,0.0005843
288,822.029,2.22572,1.18816,1.06037,0.63028,0.79878,0.62344,0.23977,2.13313,1.33101,1.07077,0.00057935,0.00057935,0.00057935
289,825.272,2.29901,1.32194,1.04699,0.63028,0.79878,0.62344,0.23977,2.13313,1.33101,1.07077,0.0005744,0.0005744,0.0005744
290,827.812,2.04788,1.48845,1.12131,0.63028,0.79878,0.62344,0.23977,2.13313,1.33101,1.07077,0.00056945,0.00056945,0.00056945
291,830.67,2.28995,1.43788,1.05993,0.61024,0.78296,0.59577,0.22534,2.21617,1.36221,1.07796,0.0005645,0.0005645,0.0005645
292,833.191,2.14696,1.40256,1.06498,0.61024,0.78296,0.59577,0.22534,2.21617,1.36221,1.07796,0.00055955,0.00055955,0.00055955
293,835.884,2.15606,1.443,1.04187,0.61024,0.78296,0.59577,0.22534,2.21617,1.36221,1.07796,0.0005546,0.0005546,0.0005546
294,838.932,2.10827,1.22095,1.05007,0.61024,0.78296,0.59577,0.22534,2.21617,1.36221,1.07796,0.00054965,0.00054965,0.00054965
295,841.694,2.19862,1.28013,1.10131,0.61024,0.78296,0.59577,0.22534,2.21617,1.36221,1.07796,0.0005447,0.0005447,0.0005447
296,844.896,2.2662,1.35419,1.0695,0.61024,0.78296,0.59577,0.22534,2.21617,1.36221,1.07796,0.00053975,0.00053975,0.00053975
297,847.657,2.22409,1.23856,1.09457,0.61024,0.78296,0.59577,0.22534,2.21617,1.36221,1.07796,0.0005348,0.0005348,0.0005348
298,850.415,2.21385,1.43135,1.11496,0.61024,0.78296,0.59577,0.22534,2.21617,1.36221,1.07796,0.00052985,0.00052985,0.00052985
299,853.316,2.16274,1.39755,1.06878,0.59492,0.77282,0.58031,0.21529,2.2276,1.37655,1.07957,0.0005249,0.0005249,0.0005249
300,856.03,2.19561,1.45157,1.09604,0.59492,0.77282,0.58031,0.21529,2.2276,1.37655,1.07957,0.00051995,0.00051995,0.00051995
301,858.677,2.23642,1.57917,1.1188,0.59492,0.77282,0.58031,0.21529,2.2276,1.37655,1.07957,0.000515,0.000515,0.000515
302,861.288,2.10813,1.31542,1.0989,0.59492,0.77282,0.58031,0.21529,2.2276,1.37655,1.07957,0.00051005,0.00051005,0.00051005
303,864.157,2.2225,1.34066,1.03607,0.59492,0.77282,0.58031,0.21529,2.2276,1.37655,1.07957,0.0005051,0.0005051,0.0005051
304,866.896,2.20213,1.35444,1.05054,0.59492,0.77282,0.58031,0.21529,2.2276,1.37655,1.07957,0.00050015,0.00050015,0.00050015
305,869.606,2.2037,1.35017,1.10303,0.59492,0.77282,0.58031,0.21529,2.2276,1.37655,1.07957,0.0004952,0.0004952,0.0004952
306,872.287,2.13994,1.4688,1.08774,0.59492,0.77282,0.58031,0.21529,2.2276,1.37655,1.07957,0.00049025,0.00049025,0.00049025
307,874.916,2.14263,1.27662,1.08476,0.60414,0.78499,0.60826,0.23456,2.1555,1.363,1.06762,0.0004853,0.0004853,0.0004853
308,877.662,2.1784,1.36495,1.11081,0.60414,0.78499,0.60826,0.23456,2.1555,1.363,1.06762,0.00048035,0.00048035,0.00048035
309,880.381,2.16635,1.24275,1.07652,0.60414,0.78499,0.60826,0.23456,2.1555,1.363,1.06762,0.0004754,0.0004754,0.0004754
310,883.293,2.1022,1.29388,1.03967,0.60414,0.78499,0.60826,0.23456,2.1555,1.363,1.06762,0.00047045,0.00047045,0.00047045
311,886.066,2.13284,1.3083,1.03553,0.60414,0.78499,0.60826,0.23456,2.1555,1.363,1.06762,0.0004655,0.0004655,0.0004655
312,889.028,2.09896,1.25598,1.06767,0.60414,0.78499,0.60826,0.23456,2.1555,1.363,1.06762,0.00046055,0.00046055,0.00046055
313,891.795,2.10233,1.31078,1.05182,0.60414,0.78499,0.60826,0.23456,2.1555,1.363,1.06762,0.0004556,0.0004556,0.0004556
314,894.564,2.20535,1.27873,1.08422,0.60414,0.78499,0.60826,0.23456,2.1555,1.363,1.06762,0.00045065,0.00045065,0.00045065
315,897.504,2.10458,1.26333,1.09308,0.61274,0.78632,0.60926,0.24155,2.09583,1.33966,1.06267,0.0004457,0.0004457,0.0004457
316,900.304,2.07166,1.26284,1.06821,0.61274,0.78632,0.60926,0.24155,2.09583,1.33966,1.06267,0.00044075,0.00044075,0.00044075
317,902.863,2.14365,1.48454,1.17728,0.61274,0.78632,0.60926,0.24155,2.09583,1.33966,1.06267,0.0004358,0.0004358,0.0004358
318,905.665,2.15729,1.23894,1.10307,0.61274,0.78632,0.60926,0.24155,2.09583,1.33966,1.06267,0.00043085,0.00043085,0.00043085
319,908.54,2.01689,1.39751,1.07751,0.61274,0.78632,0.60926,0.24155,2.09583,1.33966,1.06267,0.0004259,0.0004259,0.0004259
320,911.655,2.15064,1.24638,1.04202,0.61274,0.78632,0.60926,0.24155,2.09583,1.33966,1.06267,0.00042095,0.00042095,0.00042095
321,914.626,2.17953,1.3058,1.03294,0.61274,0.78632,0.60926,0.24155,2.09583,1.33966,1.06267,0.000416,0.000416,0.000416
322,917.638,2.14923,1.30663,1.07255,0.61274,0.78632,0.60926,0.24155,2.09583,1.33966,1.06267,0.00041105,0.00041105,0.00041105
323,920.385,2.08364,1.27425,1.07052,0.61561,0.79919,0.61946,0.2249,2.10828,1.32937,1.07683,0.0004061,0.0004061,0.0004061
324,923.521,2.12292,1.29567,1.05956,0.61561,0.79919,0.61946,0.2249,2.10828,1.32937,1.07683,0.00040115,0.00040115,0.00040115
325,926.648,2.22859,1.2548,1.03976,0.61561,0.79919,0.61946,0.2249,2.10828,1.32937,1.07683,0.0003962,0.0003962,0.0003962
326,929.676,2.1386,1.32629,1.01108,0.61561,0.79919,0.61946,0.2249,2.10828,1.32937,1.07683,0.00039125,0.00039125,0.00039125
327,932.838,2.04921,1.41485,1.03431,0.61561,0.79919,0.61946,0.2249,2.10828,1.32937,1.07683,0.0003863,0.0003863,0.0003863
328,935.735,2.11143,1.35943,1.08262,0.61561,0.79919,0.61946,0.2249,2.10828,1.32937,1.07683,0.00038135,0.00038135,0.00038135
329,938.611,2.18651,1.36046,1.07839,0.61561,0.79919,0.61946,0.2249,2.10828,1.32937,1.07683,0.0003764,0.0003764,0.0003764
330,941.841,2.179,1.34601,1.07171,0.61561,0.79919,0.61946,0.2249,2.10828,1.32937,1.07683,0.00037145,0.00037145,0.00037145
331,944.653,2.0541,1.20536,1.03714,0.60948,0.78194,0.60135,0.21191,2.14931,1.33213,1.09292,0.0003665,0.0003665,0.0003665
332,947.412,2.1322,1.30519,1.10989,0.60948,0.78194,0.60135,0.21191,2.14931,1.33213,1.09292,0.00036155,0.00036155,0.00036155
333,950.432,2.22543,1.34191,1.07376,0.60948,0.78194,0.60135,0.21191,2.14931,1.33213,1.09292,0.0003566,0.0003566,0.0003566
334,952.923,2.09317,1.39721,1.12842,0.60948,0.78194,0.60135,0.21191,2.14931,1.33213,1.09292,0.00035165,0.00035165,0.00035165
335,956.011,2.22264,1.20795,1.04382,0.60948,0.78194,0.60135,0.21191,2.14931,1.33213,1.09292,0.0003467,0.0003467,0.0003467
336,958.636,2.08116,1.29225,1.09706,0.60948,0.78194,0.60135,0.21191,2.14931,1.33213,1.09292,0.00034175,0.00034175,0.00034175
337,961.638,2.14871,1.23896,1.11631,0.60948,0.78194,0.60135,0.21191,2.14931,1.33213,1.09292,0.0003368,0.0003368,0.0003368
338,964.702,2.38048,1.25162,1.07814,0.60948,0.78194,0.60135,0.21191,2.14931,1.33213,1.09292,0.00033185,0.00033185,0.00033185
339,967.44,2.02924,1.34925,1.08879,0.60737,0.78905,0.6007,0.21542,2.14178,1.32257,1.09084,0.0003269,0.0003269,0.0003269
340,970.26,2.21574,1.30261,1.08979,0.60737,0.78905,0.6007,0.21542,2.14178,1.32257,1.09084,0.00032195,0.00032195,0.00032195
341,972.985,2.08888,1.3564,1.1048,0.60737,0.78905,0.6007,0.21542,2.14178,1.32257,1.09084,0.000317,0.000317,0.000317
342,975.764,2.00287,1.28251,1.07606,0.60737,0.78905,0.6007,0.21542,2.14178,1.32257,1.09084,0.00031205,0.00031205,0.00031205
343,978.804,2.147,1.44894,1.06573,0.60737,0.78905,0.6007,0.21542,2.14178,1.32257,1.09084,0.0003071,0.0003071,0.0003071
344,981.9,2.00528,1.19948,1.05081,0.60737,0.78905,0.6007,0.21542,2.14178,1.32257,1.09084,0.00030215,0.00030215,0.00030215
345,985.106,2.13773,1.41562,1.07226,0.60737,0.78905,0.6007,0.21542,2.14178,1.32257,1.09084,0.0002972,0.0002972,0.0002972
346,987.544,2.17142,1.61371,1.1905,0.60737,0.78905,0.6007,0.21542,2.14178,1.32257,1.09084,0.00029225,0.00029225,0.00029225
347,990.095,1.9304,1.22745,1.07111,0.61814,0.80325,0.62043,0.23161,2.09876,1.303,1.07632,0.0002873,0.0002873,0.0002873
348,992.798,2.11995,1.40804,1.10461,0.61814,0.80325,0.62043,0.23161,2.09876,1.303,1.07632,0.00028235,0.00028235,0.00028235
349,995.97,2.0369,1.2085,1.01917,0.61814,0.80325,0.62043,0.23161,2.09876,1.303,1.07632,0.0002774,0.0002774,0.0002774
350,998.785,2.20927,1.42779,1.07918,0.61814,0.80325,0.62043,0.23161,2.09876,1.303,1.07632,0.00027245,0.00027245,0.00027245
351,1001.71,2.1865,1.25115,1.03652,0.61814,0.80325,0.62043,0.23161,2.09876,1.303,1.07632,0.0002675,0.0002675,0.0002675
352,1005.04,2.06799,1.17952,1.03334,0.61814,0.80325,0.62043,0.23161,2.09876,1.303,1.07632,0.00026255,0.00026255,0.00026255
353,1007.89,2.22966,1.28956,1.1256,0.61814,0.80325,0.62043,0.23161,2.09876,1.303,1.07632,0.0002576,0.0002576,0.0002576
354,1010.69,2.0651,1.28689,1.10826,0.61814,0.80325,0.62043,0.23161,2.09876,1.303,1.07632,0.00025265,0.00025265,0.00025265
355,1013.75,2.32185,1.29733,1.09902,0.61208,0.79513,0.61841,0.2419,2.07133,1.28973,1.06293,0.0002477,0.0002477,0.0002477
356,1016.62,2.05795,1.35378,1.07262,0.61208,0.79513,0.61841,0.2419,2.07133,1.28973,1.06293,0.00024275,0.00024275,0.00024275
357,1019.68,1.99932,1.25463,1.01611,0.61208,0.79513,0.61841,0.2419,2.07133,1.28973,1.06293,0.0002378,0.0002378,0.0002378
358,1022.63,2.25948,1.26706,1.02214,0.61208,0.79513,0.61841,0.2419,2.07133,1.28973,1.06293,0.00023285,0.00023285,0.00023285
359,1025.53,2.11618,1.3493,1.07412,0.61208,0.79513,0.61841,0.2419,2.07133,1.28973,1.06293,0.0002279,0.0002279,0.0002279
360,1028.23,2.15551,1.24003,1.09135,0.61208,0.79513,0.61841,0.2419,2.07133,1.28973,1.06293,0.00022295,0.00022295,0.00022295
361,1031.06,2.1265,1.37542,1.0978,0.61208,0.79513,0.61841,0.2419,2.07133,1.28973,1.06293,0.000218,0.000218,0.000218
362,1034.45,2.01326,1.39767,1.03493,0.61208,0.79513,0.61841,0.2419,2.07133,1.28973,1.06293,0.00021305,0.00021305,0.00021305
363,1037.69,2.21632,1.26635,1.04558,0.62149,0.79716,0.62157,0.24731,2.07473,1.29027,1.05922,0.0002081,0.0002081,0.0002081
364,1040.74,1.99484,1.17975,1.04242,0.62149,0.79716,0.62157,0.24731,2.07473,1.29027,1.05922,0.00020315,0.00020315,0.00020315
365,1043.97,2.2511,1.24239,1.06973,0.62149,0.79716,0.62157,0.24731,2.07473,1.29027,1.05922,0.0001982,0.0001982,0.0001982
366,1046.97,2.04051,1.31769,1.01381,0.62149,0.79716,0.62157,0.24731,2.07473,1.29027,1.05922,0.00019325,0.00019325,0.00019325
367,1050.09,2.11035,1.29542,1.08009,0.62149,0.79716,0.62157,0.24731,2.07473,1.29027,1.05922,0.0001883,0.0001883,0.0001883
368,1052.98,2.01826,1.20748,1.04592,0.62149,0.79716,0.62157,0.24731,2.07473,1.29027,1.05922,0.00018335,0.00018335,0.00018335
369,1056.14,2.10381,1.25857,1.0535,0.62149,0.79716,0.62157,0.24731,2.07473,1.29027,1.05922,0.0001784,0.0001784,0.0001784
370,1058.86,2.08059,1.36018,1.10458,0.62149,0.79716,0.62157,0.24731,2.07473,1.29027,1.05922,0.00017345,0.00017345,0.00017345
371,1062.12,2.16142,1.24366,1.06737,0.61467,0.78905,0.62263,0.2472,2.08113,1.28599,1.05885,0.0001685,0.0001685,0.0001685
372,1064.93,2.11732,1.27388,1.04341,0.61467,0.78905,0.62263,0.2472,2.08113,1.28599,1.05885,0.00016355,0.00016355,0.00016355
373,1067.96,2.27658,1.31234,1.01727,0.61467,0.78905,0.62263,0.2472,2.08113,1.28599,1.05885,0.0001586,0.0001586,0.0001586
374,1071.23,2.02341,1.28945,1.06454,0.61467,0.78905,0.62263,0.2472,2.08113,1.28599,1.05885,0.00015365,0.00015365,0.00015365
